"ACCOUNTNUMBER","CUSTOMERID","LOCATIONID","ACTIVECODE","STATUSCODE","ADDRESSSEQ","PENALTYCODE","TAXCODE","TAXTYPE","ARCODE","BANKCODE","OPENDATE","TERMINATEDDATE","DWELLINGUNITS","STOPSHUTOFF","STOPPENALTY","DUEDATE","SICCODE","BUNCHCODE","SHUTOFFDATE","PIN","DEFERREDDUEDATE","LASTNOTICECODE","LASTNOTICEDATE","CASHONLY","NEMLASTTRUEUPDATE","NEMNEXTTRUEUPDATE","ENGINEERNUM","SERVICEADDRESS3","UPDATEDATE"
"200349696","1025392.0","7000064848",0,0,1,53,0,0,8,8,"2018-07-10","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"200349703","1025393","5000098879",2,0,1,55,0,1,8,8,"2018-07-12","2021-06-01",1,0,0,"2021-07-12","","","","","",0,"","","","","","","2025-05-09"
"200349836","1025404.0","7000066894",0,0,1,53,0,0,8,8,"2018-06-29","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"200349951","1025414","5000100758",2,0,1,53,0,0,8,8,"2018-07-07","2021-10-29",1,0,0,"2021-11-29","","","","","",0,"","","","","","","2025-05-09"
"200350015","1025419.0","7000078072",0,0,1,53,0,0,8,8,"2018-08-01","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200350099","1025422.0","7000078081",0,0,1,53,0,0,8,8,"2018-12-06","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200350130","1025423.0","7000078082",0,0,1,53,0,0,8,8,"2018-12-06","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200350172","1025424.0","7000078086",0,0,1,53,0,0,8,8,"2018-12-08","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200350180","1025426.0","7000078087",0,0,1,53,0,0,8,8,"2018-09-14","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200350213","1025428.0","7000078090",0,0,1,53,0,0,8,8,"2018-08-25","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200350320","1025432","5000118736",2,0,1,53,0,0,8,8,"2018-08-30","2023-04-27",1,0,0,"2023-05-23","","","","","",0,"","","","","","","2025-05-09"
"200350495","1025443.0","7000078108",0,0,1,53,0,0,8,8,"2018-07-25","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"200350502","1025444.0","7000078109",0,0,1,53,0,0,8,8,"2018-07-31","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"200350536","1025446.0","7000061651",0,0,1,53,0,0,8,8,"2018-07-12","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200350544","1025447.0","7000078110",0,0,1,53,0,0,8,8,"2018-08-24","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"200350552","1025448.0","7000078111",0,0,1,55,0,1,8,8,"2018-07-27","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200350586","1025451.0","7000078112",0,0,1,55,0,1,8,8,"2018-07-31","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200350594","1025452.0","7000078113",0,0,1,55,0,1,8,8,"2018-07-30","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200350718","1025463","5000097121",2,0,1,53,0,0,8,8,"2018-07-14","2022-08-11",1,0,0,"2022-09-06","","","","","",0,"","","","","","","2025-05-09"
"200350726","1025464.0","7000075974",0,0,1,53,0,0,8,8,"2018-07-14","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200350859","1025477","5000100340",2,0,1,53,0,0,8,8,"2018-06-16","2022-01-11",1,0,0,"2022-02-07","","","","","",0,"","","","","","","2025-05-09"
"200350867","1025478","5000100352",2,0,1,53,0,0,8,8,"2018-06-16","2022-01-11",1,0,0,"2022-02-07","","","","","",0,"","","","","","","2025-05-09"
"200351245","1025513.0","7000064148",0,0,1,53,0,0,8,8,"2018-07-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200352293","1025588","5000096732",2,0,1,53,0,0,8,8,"2018-07-19","2022-10-18",1,0,0,"2022-11-14","","","","","",0,"","","","","","","2025-05-09"
"200352699","1025616","5000092837",2,0,1,53,0,0,8,8,"2018-07-24","2024-10-25",1,0,0,"2024-11-22","","","","","",0,"","","","","","","2025-05-09"
"200353150","1025651.0","7000064424",0,0,1,53,0,0,8,8,"2018-07-21","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"200353259","1025660.0","7000067454",0,0,1,55,0,1,8,8,"2018-07-20","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200353324","1025666.0","7000078161",0,0,1,53,0,0,8,8,"2018-08-07","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"200353431","1025671.0","7000078164",0,0,1,53,0,0,8,8,"2018-08-02","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"200353499","1025675.0","7000066816",0,0,1,53,0,0,8,8,"2018-07-21","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200353829","1025700.0","7000078167",0,0,1,53,0,0,8,8,"2018-08-14","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200353853","1025702.0","7000078168",0,0,1,53,0,0,8,8,"2018-08-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200353887","1025704.0","7000078169",0,0,1,53,0,0,8,8,"2018-08-24","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"200353910","1025708.0","7000078171",0,0,1,53,0,0,8,8,"2018-08-14","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200353994","1025713.0","7000062220",0,0,1,53,0,0,8,8,"2018-07-24","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"200354124","1025725","5000100976",2,0,1,53,0,0,8,8,"2018-07-11","2021-08-27",1,0,0,"2021-09-21","","","","","",0,"","","","","","","2025-05-09"
"200354166","1025729.0","7000078176",0,0,1,53,0,0,8,8,"2018-09-07","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200354174","1025730.0","7000078177",0,0,1,53,0,0,8,8,"2018-12-05","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200354207","1025732.0","7000078178",0,0,1,53,0,0,8,8,"2018-12-10","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200354249","1025735","5000096864",2,0,1,53,0,0,8,8,"2018-07-19","2022-05-31",1,0,0,"2022-06-27","","","","","",0,"","","","","","","2025-05-09"
"200354728","1025778.0","7000077559",0,0,1,55,0,1,8,8,"2018-07-03","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200354819","1025780.0","7000066690",0,0,1,55,0,1,8,8,"2018-07-26","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"200354976","1025795.0","7000077315",0,0,1,55,0,1,8,8,"2018-06-02","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200355057","1025806","5000118874",2,0,1,53,0,0,8,8,"2018-08-15","2021-11-12",1,0,0,"2021-12-07","","","","","",0,"","","","","","","2025-05-09"
"200355081","1025808.0","7000078204",0,0,1,53,0,0,8,8,"2018-08-27","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200355099","1025809","5000093595",2,0,1,53,0,0,8,8,"2018-07-26","2023-10-27",1,0,0,"2023-11-27","","","","","",0,"","","","","","","2025-05-09"
"200355198","1025816.0","7000078208",0,0,1,53,0,0,8,8,"2018-08-16","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"200355669","1025850.0","7000061828",0,0,1,53,0,0,8,8,"2018-07-28","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"200355742","1025853","5000099258",2,0,1,53,0,0,8,8,"2018-07-21","2021-08-31",1,0,0,"2021-10-04","","","","","",0,"","","","","","","2025-05-09"
"200355891","1025857.0","7000062779",0,0,1,53,0,0,8,8,"2018-07-14","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200356237","1025884.0","7000078240",0,0,1,53,0,0,8,8,"2018-10-22","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200356295","1025886","5000118918",2,0,1,53,0,0,8,8,"2018-08-28","2023-06-29",1,0,0,"2023-07-25","","","","","",0,"","","","","","","2025-05-09"
"200356336","1025888.0","7000078242",0,0,1,53,0,0,8,8,"2018-10-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200356344","1025889.0","7000078244",0,0,1,53,0,0,8,8,"2018-08-20","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200356401","1025892.0","7000078248",0,0,1,53,0,0,8,8,"2018-08-20","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200356427","1025894.0","7000078249",0,0,1,53,0,0,8,8,"2018-09-06","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200356724","1025910","5000118941",2,0,1,53,0,0,8,8,"2019-11-08","2021-01-29",1,0,0,"2021-02-26","","","","","",0,"","","","","","","2025-05-09"
"200356740","1025912","5000118943",2,0,1,53,0,0,8,8,"2019-11-08","2021-06-02",1,0,0,"2021-07-06","","","","","",0,"","","","","","","2025-05-09"
"200357847","1025986.0","7000064193",0,0,1,53,0,0,8,8,"2018-08-02","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200357889","1025991.0","7000066270",0,0,1,53,0,0,8,8,"2018-08-02","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200358233","1026014.0","7000078294",0,0,1,53,0,0,8,8,"2018-10-01","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200358340","1026027.0","7000078296",0,0,1,53,0,0,8,8,"2018-09-19","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200358374","1026030","5000118985",2,0,1,53,0,0,8,8,"2018-09-14","2024-12-31",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"200358390","1026033.0","7000078299",0,0,1,53,0,0,8,8,"2018-09-27","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200358431","1026036.0","7000078301",0,0,1,53,0,0,8,8,"2018-09-20","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200358704","1026057","5000094335",2,0,1,53,0,0,8,8,"2018-08-04","2021-03-18",1,0,0,"2021-04-19","","","","","",0,"","","","","","","2025-05-09"
"200358994","1026083","5000102723",2,0,1,53,0,0,8,8,"2018-08-07","2021-10-04",1,0,0,"2022-03-28","","","","","",0,"","","","","","","2025-05-09"
"200359835","1026153","5000103228",2,0,1,53,0,0,8,8,"2018-08-07","2024-10-25",1,0,0,"2024-11-22","","","","","",0,"","","","","","","2025-05-09"
"200361806","1026294","5000093901",2,0,1,53,0,0,8,8,"2018-07-19","2021-04-06",1,0,0,"2021-05-07","","","","","",0,"","","","","","","2025-05-09"
"200362127","1026318.0","7000078349",0,0,1,53,0,0,8,8,"2018-09-18","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"200362185","1026323","5000119052",2,0,1,53,0,0,8,8,"2018-12-13","2024-04-05",1,0,0,"2024-05-03","","","","","",0,"","","","","","","2025-05-09"
"200362234","1026328","5000119058",2,0,1,53,0,0,8,8,"2018-10-17","2021-08-31",1,0,0,"2021-10-04","","","","","",0,"","","","","","","2025-05-09"
"200363373","1026408.0","7000078370",0,0,1,53,0,0,8,8,"2018-09-28","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200363399","1026410.0","7000078371",0,0,1,53,0,0,8,8,"2018-10-01","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200363406","1026411.0","7000078372",0,0,1,53,0,0,8,8,"2018-10-05","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200363430","1026414.0","7000078374",0,0,1,53,0,0,8,8,"2018-09-28","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200363448","1026415.0","7000078375",0,0,1,53,0,0,8,8,"2018-11-30","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200363456","1026416.0","7000078376",0,0,1,53,0,0,8,8,"2018-09-12","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200363472","1026418.0","7000078378",0,0,1,53,0,0,8,8,"2018-09-18","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"200363513","1026421.0","7000064494",0,0,1,53,0,0,8,8,"2018-08-18","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"200363688","1026436.0","7000078381",2,0,1,55,0,1,8,8,"2018-08-22","2022-09-29",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200364214","1026486.0","7000065673",0,0,1,53,0,0,8,8,"2018-08-18","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"200364397","1026505.0","7000076653",0,0,1,53,0,0,8,8,"2018-08-17","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200364420","1026508","5000093007",2,0,1,53,0,0,8,8,"2018-08-21","2022-04-29",1,0,0,"2022-05-27","","","","","",0,"","","","","","","2025-05-09"
"200365048","1026559.0","7000065669",0,0,1,53,0,0,8,8,"2018-08-22","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200365212","1026572","5000097947",2,0,1,55,0,1,8,8,"2018-05-02","2021-03-06",1,0,0,"2021-07-12","","","","","",0,"","","","","","","2025-05-09"
"200365246","1026574.0","7000061582",0,0,1,53,0,0,8,8,"2018-07-20","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"200366046","1026612.0","7000078407",0,0,1,53,0,0,8,8,"2018-10-30","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200366054","1026613.0","7000078408",0,0,1,53,0,0,8,8,"2018-08-28","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200366070","1026614.0","7000078410",0,0,1,53,0,0,8,8,"2018-12-07","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200366103","1026616","5000119133",2,0,1,53,0,0,8,8,"2018-09-19","2018-11-05",1,0,0,"2021-04-05","","","","","",0,"","","","","","","2025-05-09"
"200366202","1026622","5000119147",2,0,1,53,0,0,8,8,"2018-09-12","2022-02-21",1,0,0,"2022-03-21","","","","","",0,"","","","","","","2025-05-09"
"200366236","1026624.0","7000078424",0,0,1,53,0,0,8,8,"2018-10-19","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200366525","1026646","5000100647",2,0,1,53,0,0,8,8,"2018-08-24","2022-05-13",1,0,0,"2022-06-13","","","","","",0,"","","","","","","2025-05-09"
"200368000","1026747.0","7000066692",0,0,1,53,0,0,8,8,"2018-08-25","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200368232","1026759","5000092881",2,0,1,53,0,0,8,8,"2018-09-05","2021-08-02",1,0,0,"2021-08-30","","","","","",0,"","","","","","","2025-05-09"
"200368258","1026761","5000095476",2,0,1,53,0,0,8,8,"2018-05-26","2022-01-05",1,0,0,"2022-01-31","","","","","",0,"","","","","","","2025-05-09"
"200368737","1026796.0","7000078462",0,0,1,53,0,0,8,8,"2018-10-10","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"200368761","1026799","5000119194",2,0,1,53,0,0,8,8,"2018-09-13","2022-09-08",1,0,0,"2022-10-04","","","","","",0,"","","","","","","2025-05-09"
"200368787","1026802.0","7000078465",0,0,1,53,0,0,8,8,"2018-09-13","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"200368802","1026804.0","7000078466",0,0,1,53,0,0,8,8,"2018-09-28","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200368828","1026805.0","7000078467",0,0,1,53,0,0,8,8,"2018-10-26","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200368836","1026806.0","7000078469",0,0,1,53,0,0,8,8,"2018-10-01","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200368901","1026810","5000119206",2,0,1,53,0,0,8,8,"2018-10-12","2025-01-16",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200368927","1026813.0","7000078471",0,0,1,53,0,0,8,8,"2018-10-15","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200369032","1026821.0","7000078472",0,0,1,55,0,1,8,8,"2018-10-16","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200369040","1026822","5000119216",2,0,1,53,0,0,8,8,"2018-11-06","2022-04-08",1,0,0,"2022-05-06","","","","","",0,"","","","","","","2025-05-09"
"200369058","1026823","5000119219",2,0,1,53,0,0,8,8,"2018-10-23","2021-06-29",1,0,0,"2021-07-26","","","","","",0,"","","","","","","2025-05-09"
"200369082","1026826","5000119221",2,0,1,53,0,0,8,8,"2018-10-08","2022-04-18",1,0,0,"2022-05-24","","","","","",0,"","","","","","","2025-05-09"
"200369107","1026829","5000119224",2,0,1,55,0,1,8,8,"2018-11-09","2023-11-20",1,0,0,"2023-12-18","","","","","",0,"","","","","","","2025-05-09"
"200369131","1026831.0","7000078484",0,0,1,55,0,1,8,8,"2018-12-28","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"200369280","1026845.0","7000063376",0,0,1,53,0,0,8,8,"2018-08-31","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"200369909","1026897","5000099474",2,0,1,53,0,0,8,8,"2018-09-01","2022-06-29",1,0,0,"2022-07-25","","","","","",0,"","","","","","","2025-05-09"
"200370039","1026908.0","7000064131",0,0,1,53,0,0,8,8,"2018-08-30","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200370211","1026921","5000096031",2,0,1,53,0,0,8,8,"2018-06-30","2018-07-25",1,0,0,"2024-08-12","","","","","",0,"","","","","","","2025-05-09"
"200370469","1026941.0","7000066925",0,0,1,55,0,1,8,8,"2018-07-01","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"200370576","1026950.0","7000077450",0,0,1,55,0,1,8,8,"2018-07-24","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"200370617","1026953.0","7000078496",0,0,1,55,0,1,8,8,"2018-10-11","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200370659","1026956.0","7000078497",0,0,1,55,0,1,8,8,"2018-11-08","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200370683","1026959.0","7000078498",0,0,1,53,0,0,8,8,"2018-10-10","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"200370790","1026965","5000119251",2,0,1,53,0,0,8,8,"2018-10-22","2022-01-06",1,0,0,"2022-02-01","","","","","",0,"","","","","","","2025-05-09"
"200370807","1026966.0","7000078505",0,0,1,53,0,0,8,8,"2018-10-08","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200370823","1026967.0","7000078793",0,0,1,53,0,0,8,8,"2018-10-17","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200371095","1026988.0","7000065655",0,0,1,53,0,0,8,8,"2018-09-08","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"200371409","1027007.0","7000063149",0,0,1,53,0,0,8,8,"2018-09-08","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"200371417","1027008","5000099895",2,0,1,53,0,0,8,8,"2018-09-08","2021-07-29",1,0,0,"2021-08-24","","","","","",0,"","","","","","","2025-05-09"
"200372168","1027051.0","7000063506",0,0,1,53,0,0,8,8,"2018-08-25","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200372267","1027056","5000099138",2,0,1,53,0,0,8,8,"2018-09-12","2022-12-14",1,0,0,"2023-01-09","","","","","",0,"","","","","","","2025-05-09"
"200372845","1027095.0","7000064032",0,0,1,53,0,0,8,8,"2018-08-25","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200372861","1027097.0","7000065574",0,0,1,53,0,0,8,8,"2018-08-25","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200373207","1027125","5000092349",2,0,1,55,0,1,8,8,"2018-08-17","2021-02-24",1,0,0,"2021-03-29","","","","","",0,"","","","","","","2025-05-09"
"200373421","1027140.0","7000076690",0,0,1,53,0,0,8,8,"2018-09-14","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200373702","1027150","5000092201",2,0,1,53,0,0,8,8,"2018-08-24","2021-12-03",1,0,0,"2022-01-04","","","","","",0,"","","","","","","2025-05-09"
"200373926","1027164","5000119308",2,0,1,53,0,0,8,8,"2018-10-22","2024-06-25",1,0,0,"2024-07-22","","","","","",0,"","","","","","","2025-05-09"
"200373934","1027165.0","7000078548",0,0,1,53,0,0,8,8,"2018-10-19","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200373950","1027167.0","7000078549",0,0,1,53,0,0,8,8,"2018-10-19","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"200373976","1027169.0","7000078550",0,0,1,53,0,0,8,8,"2018-10-19","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"200374023","1027173","5000119320",2,0,1,53,0,0,8,8,"2018-10-08","2021-04-09",1,0,0,"2021-05-07","","","","","",0,"","","","","","","2025-05-09"
"200374031","1027174.0","7000078555",0,0,1,53,0,0,8,8,"2018-11-28","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"200374106","1027177.0","7000078561",0,0,1,53,0,0,8,8,"2018-10-25","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200374114","1027178.0","7000078562",0,0,1,53,0,0,8,8,"2019-09-30","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"200374130","1027179","5000116743",2,0,1,53,0,0,8,8,"2018-08-22","2023-08-03",1,0,0,"2023-09-05","","","","","",0,"","","","","","","2025-05-09"
"200374601","1027202.0","7000063335",0,0,1,53,0,0,8,8,"2018-08-01","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"200374908","1027231","5000102771",2,0,1,53,0,0,8,8,"2018-09-19","2021-11-01",1,0,0,"2021-11-30","","","","","",0,"","","","","","","2025-05-09"
"200375360","1027263.0","7000066788",0,0,1,53,0,0,8,8,"2018-09-20","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"200375378","1027264","5000103700",2,0,1,55,0,1,8,8,"2018-09-20","2022-04-11",1,0,0,"2022-05-16","","","","","",0,"","","","","","","2025-05-09"
